,popularity,runtime,vote_average,vote_count,year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,Canada,France,Germany,India,Italy,Japan,Russia,Spain,United Kingdom,United States of America,label
107,0.25765615208692594,0.08157894736842106,0.63,0.011168301447023405,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
108,0.005421769000498576,0.08421052631578947,0.87,0.0002913469942701758,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
109,0.11391636851742583,0.07631578947368421,0.5900000000000001,0.002622122948431582,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
110,0.047023146703968094,0.07982456140350877,0.1,9.711566475672526e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
111,0.23813733239337614,0.09385964912280702,0.49000000000000005,0.006992327862484219,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26
112,0.350994970453678,0.07631578947368421,0.6200000000000001,0.004952898902592988,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
113,0.002670343457595849,0.0692982456140351,0.7000000000000001,9.711566475672526e-05,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
114,0.008384048080021848,0.07894736842105263,0.55,0.00019423132951345052,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
115,0.6744045819551592,0.10350877192982456,0.6200000000000001,0.02010294260464213,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
116,0.6635852632783447,0.09385964912280702,0.6000000000000001,0.042925123822472565,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,39
117,0.031100470431539712,0.10087719298245615,0.65,0.0015538506361076042,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
118,0.058757133481019394,0.07894736842105263,0.6000000000000001,9.711566475672526e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
119,0.4913591919831729,0.10263157894736842,0.5599999999999999,0.013207730406914635,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
120,7.085280552790275e-05,0.09824561403508772,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
121,0.007871531076978185,0.07192982456140351,0.6000000000000001,0.0002913469942701758,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
122,0.32100437687815714,0.08596491228070176,0.58,0.0557443915703603,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
123,0.0001190908797797375,0.10438596491228071,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
124,0.1045881177989819,0.07719298245614035,0.6400000000000001,0.0010682723123239778,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
125,0.4855780944586737,0.07192982456140351,0.5700000000000001,0.0020394289598912306,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
126,0.06974057192605253,0.09385964912280702,0.6200000000000001,0.0010682723123239778,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
127,0.09902333945569099,0.08771929824561403,0.65,0.0020394289598912306,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
